ticker,data_symbol,name,category,scheme,layer,threshold,date,close,reference_high,reference_mode,drawdown,ret_21d,ret_63d,ret_126d,ret_252d,max_adverse_252d
GEV,GEV,GEV,GROWTH_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2025-03-10,269.1955261230469,436.1957702636719,52w_high,-38.29%,6.20%,77.83%,124.49%,214.53%,0.00%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2013-06-24,38.098167419433594,44.90253448486328,52w_high,-15.15%,7.11%,9.10%,4.28%,30.81%,-1.99%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2013-10-04,37.913841247558594,44.90253448486328,52w_high,-15.56%,4.20%,7.56%,23.47%,40.49%,-1.51%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2016-02-04,62.353206634521484,75.05644226074219,52w_high,-16.92%,-0.50%,2.04%,12.48%,6.76%,-8.80%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2016-11-03,61.75120544433594,72.71183776855469,52w_high,-15.07%,-6.12%,8.64%,13.36%,18.86%,-7.92%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-02-08,65.63729858398438,77.73695373535156,52w_high,-15.56%,7.30%,9.77%,39.69%,63.02%,0.00%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2019-07-11,100.67594146728516,119.44068908691406,52w_high,-15.71%,3.60%,-1.75%,25.18%,51.94%,-2.76%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-03-20,114.07470703125,136.61953735351562,52w_high,-16.50%,24.73%,31.29%,27.17%,54.72%,-2.74%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-10-19,134.36546325683594,158.36834716796875,52w_high,-15.16%,-0.61%,41.66%,34.97%,72.58%,-8.64%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-09-16,221.10438537597656,260.982421875,52w_high,-15.28%,2.96%,19.54%,24.49%,35.58%,-4.09%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-01-27,227.2756805419922,267.9073486328125,52w_high,-15.17%,6.03%,26.10%,40.33%,45.81%,-0.44%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2023-02-27,309.13958740234375,364.7259826660156,52w_high,-15.24%,6.64%,34.83%,75.78%,141.29%,-1.89%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-07-26,793.5370483398438,937.3681640625,52w_high,-15.34%,18.30%,10.93%,0.35%,-4.89%,-10.69%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-11-04,796.14697265625,948.1194458007812,52w_high,-16.03%,3.11%,8.15%,-6.47%,17.18%,-21.97%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-03-13,794.390625,948.1194458007812,52w_high,-16.21%,-8.64%,1.50%,-5.37%,24.30%,-21.79%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-05-14,709.0802612304688,948.1194458007812,52w_high,-25.21%,14.74%,-4.15%,42.84%,41.72%,-12.39%
LLY,LLY,Eli Lilly,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2026-03-17,928.751220703125,1106.186279296875,52w_high,-16.04%,-2.83%,20.86%,,,-8.51%
LLY,LLY,Eli Lilly,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2016-03-17,58.375091552734375,75.05644226074219,52w_high,-22.23%,11.82%,8.23%,15.63%,24.81%,-2.59%
LLY,LLY,Eli Lilly,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2016-11-28,57.92339324951172,72.71183776855469,52w_high,-20.34%,8.72%,25.62%,19.97%,29.87%,-1.83%
LLY,LLY,Eli Lilly,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-10-27,124.10930633544922,158.36834716796875,52w_high,-21.63%,10.31%,60.12%,39.42%,92.90%,-1.09%
LLY,LLY,Eli Lilly,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2024-11-15,738.1705322265625,948.1194458007812,52w_high,-22.14%,4.34%,17.21%,-2.48%,41.71%,-15.84%
LLY,LLY,Eli Lilly,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-04-04,731.5250854492188,948.1194458007812,52w_high,-22.84%,5.00%,5.56%,14.96%,30.09%,-15.07%
LLY,LLY,Eli Lilly,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-08-07,636.3583374023438,948.1194458007812,52w_high,-32.88%,15.51%,44.78%,65.72%,,-2.37%
LLY,LLY,Eli Lilly,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2026-03-27,876.7307739257812,1106.186279296875,52w_high,-20.74%,-0.48%,40.29%,,,-3.08%
LLY,LLY,Eli Lilly,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-05-14,709.0802612304688,948.1194458007812,52w_high,-25.21%,14.74%,-4.15%,42.84%,41.72%,-12.39%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2018-10-10,149.47999572753906,196.27999877929688,52w_high,-23.84%,-8.35%,-19.37%,-3.03%,-22.74%,-28.53%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2018-11-08,137.0,196.27999877929688,52w_high,-30.20%,-6.30%,2.53%,-2.50%,7.03%,-22.01%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2018-12-20,114.52999877929688,196.27999877929688,52w_high,-41.65%,14.31%,24.07%,31.00%,31.24%,-6.71%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-03-12,126.98999786376953,158.77999877929688,52w_high,-20.02%,2.24%,40.70%,95.12%,120.40%,-7.36%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-09-24,231.25999450683594,291.75,52w_high,-20.73%,22.58%,43.04%,12.99%,-0.46%,-11.32%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-11-02,231.60000610351562,291.75,52w_high,-20.62%,38.55%,36.98%,3.41%,28.76%,-11.45%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2021-03-04,285.010009765625,364.5899963378906,52w_high,-21.83%,-4.11%,-18.53%,-16.36%,-50.91%,-49.42%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2021-03-25,254.6300048828125,364.5899963378906,52w_high,-30.16%,17.04%,3.74%,-7.76%,-41.38%,-53.08%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2021-05-13,217.07000732421875,364.5899963378906,52w_high,-40.46%,15.87%,-0.94%,24.25%,-55.28%,-57.64%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D4,-55.00%,2022-02-03,159.75999450683594,364.5899963378906,52w_high,-56.18%,-18.31%,-33.91%,-25.68%,-23.06%,-55.53%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2023-07-25,140.3800048828125,179.83999633789062,52w_high,-21.94%,-1.52%,10.14%,50.41%,134.33%,-6.28%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-03-10,489.239990234375,648.3200073242188,52w_high,-24.54%,5.95%,42.90%,47.00%,5.14%,-15.63%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-07-29,620.010009765625,775.9000244140625,52w_high,-20.09%,11.77%,6.10%,-17.95%,,-33.43%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-11-05,620.0,775.9000244140625,52w_high,-20.09%,-8.88%,-31.84%,-32.61%,,-33.43%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2026-01-09,539.3699951171875,775.9000244140625,52w_high,-30.48%,-11.75%,-6.54%,-10.81%,,-23.48%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2026-02-04,440.5299987792969,775.9000244140625,52w_high,-43.22%,28.30%,-3.47%,,,-6.31%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2018-10-24,146.32000732421875,196.27999877929688,52w_high,-25.45%,-11.56%,-8.93%,-5.59%,-17.52%,-26.98%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2018-11-19,126.69999694824219,196.27999877929688,52w_high,-35.45%,-9.61%,19.33%,-4.04%,8.94%,-15.67%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2018-12-21,106.83999633789062,196.27999877929688,52w_high,-45.57%,24.20%,28.65%,34.93%,40.79%,0.00%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-03-16,117.63999938964844,158.77999877929688,52w_high,-25.91%,17.97%,59.71%,102.78%,142.00%,0.00%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2021-03-08,258.3299865722656,364.5899963378906,52w_high,-29.15%,8.45%,-6.07%,-3.60%,-49.48%,-47.68%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2021-05-10,228.2100067138672,364.5899963378906,52w_high,-37.41%,4.16%,-1.50%,26.66%,-58.62%,-57.64%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2022-01-21,195.52999877929688,364.5899963378906,52w_high,-46.37%,-23.60%,-43.64%,-43.53%,-49.22%,-63.66%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D4,-60.00%,2022-03-14,119.47000122070312,300.95001220703125,52w_high,-60.30%,16.26%,-17.46%,-14.66%,5.17%,-40.53%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2023-08-15,133.42999267578125,179.83999633789062,52w_high,-25.81%,17.78%,28.28%,82.99%,151.51%,-1.39%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-12-01,578.8900146484375,775.9000244140625,52w_high,-25.39%,0.31%,-7.74%,-15.78%,,-28.70%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2026-01-21,502.19000244140625,775.9000244140625,52w_high,-35.28%,-2.31%,4.12%,,,-17.81%
SPOT,SPOT,Spotify,GROWTH_STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2026-02-05,412.75,775.9000244140625,52w_high,-46.80%,32.01%,3.56%,,,0.00%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D4,-50.00%,2011-08-04,14.753274917602539,29.617475509643555,52w_high,-50.19%,10.85%,-7.95%,1.40%,-6.98%,-39.96%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2012-10-15,17.95430564880371,21.50396728515625,52w_high,-16.51%,-7.77%,-16.95%,-1.85%,46.15%,-17.65%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2012-11-05,15.941773414611816,21.50396728515625,52w_high,-25.87%,0.40%,-3.58%,6.60%,68.68%,-7.26%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2014-04-28,26.87186050415039,32.16972732543945,52w_high,-16.47%,22.42%,10.85%,0.07%,20.89%,-12.56%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2014-08-11,28.15329933166504,33.33640670776367,52w_high,-15.55%,3.67%,-3.74%,6.32%,39.10%,-16.54%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2014-10-15,24.615009307861328,33.33640670776367,52w_high,-26.16%,8.66%,13.36%,24.67%,55.17%,-4.55%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2015-11-30,33.94844055175781,41.149330139160156,52w_high,-17.50%,11.94%,9.21%,20.06%,56.03%,-4.54%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2017-11-06,53.11257553100586,65.3340072631836,52w_high,-18.71%,11.85%,11.74%,1.40%,23.82%,-0.32%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-02-13,55.168601989746094,65.3340072631836,52w_high,-15.56%,12.17%,-2.29%,14.34%,22.20%,-3.66%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-05-02,54.48006820678711,65.3340072631836,52w_high,-16.61%,-0.18%,4.20%,12.20%,31.19%,-2.44%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-03-09,76.26444244384766,96.09798431396484,52w_high,-20.64%,8.48%,30.98%,43.31%,58.38%,-6.81%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2020-03-18,71.07176971435547,96.09798431396484,52w_high,-26.04%,22.43%,38.09%,53.07%,68.07%,0.00%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2021-09-20,120.13920593261719,142.87991333007812,52w_high,-15.92%,-5.63%,-4.63%,0.27%,11.15%,-19.11%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2021-11-30,104.05435180664062,142.87991333007812,52w_high,-27.17%,7.08%,15.44%,23.67%,39.20%,-6.61%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2023-06-06,122.9220199584961,145.748779296875,52w_high,-15.66%,8.11%,4.35%,20.33%,41.56%,-1.55%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-06-11,226.66871643066406,266.7991943359375,52w_high,-15.04%,-1.21%,4.89%,-14.71%,-16.57%,-21.90%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-10-02,226.67962646484375,266.7991943359375,52w_high,-15.04%,-8.73%,-12.85%,-12.86%,,-26.01%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-11-06,197.9876251220703,266.7991943359375,52w_high,-25.79%,2.21%,-1.18%,-4.13%,,-15.28%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D4,-55.00%,2011-10-03,12.962599754333496,29.617475509643555,52w_high,-56.23%,-6.36%,14.79%,12.59%,65.89%,-31.66%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2012-10-23,17.114431381225586,21.50396728515625,52w_high,-20.41%,-2.41%,-9.63%,10.65%,54.00%,-13.61%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2013-01-08,14.784967422485352,21.50396728515625,52w_high,-31.25%,4.82%,23.90%,57.95%,115.45%,0.00%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2014-10-10,26.403276443481445,33.33640670776367,52w_high,-20.80%,4.31%,6.01%,15.43%,46.79%,-11.01%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2016-02-08,32.475746154785156,41.149330139160156,52w_high,-21.08%,12.49%,17.49%,40.19%,82.24%,-0.21%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-03-09,76.26444244384766,96.09798431396484,52w_high,-20.64%,8.48%,30.98%,43.31%,58.38%,-6.81%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2021-10-11,112.06809997558594,142.87991333007812,52w_high,-21.56%,2.28%,-9.77%,11.29%,17.03%,-13.29%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2022-01-20,99.5119400024414,142.87991333007812,52w_high,-30.35%,19.14%,26.95%,27.31%,38.74%,-2.34%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-10-29,211.77713012695312,266.7991943359375,52w_high,-20.62%,-2.31%,-7.82%,-7.92%,,-20.80%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2026-01-16,184.427734375,266.7991943359375,52w_high,-30.87%,14.45%,6.97%,,,-9.05%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D3,-45.00%,2011-08-02,16.258708953857422,29.617475509643555,52w_high,-45.10%,8.77%,-17.15%,-11.11%,-14.13%,-45.52%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D4,-60.00%,2012-04-26,11.219460487365723,29.617475509643555,52w_high,-62.12%,-7.91%,21.33%,52.26%,67.23%,-21.05%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2012-11-05,15.941773414611816,21.50396728515625,52w_high,-25.87%,0.40%,-3.58%,6.60%,68.68%,-7.26%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2014-10-15,24.615009307861328,33.33640670776367,52w_high,-26.16%,8.66%,13.36%,24.67%,55.17%,-4.55%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-03-18,71.07176971435547,96.09798431396484,52w_high,-26.04%,22.43%,38.09%,53.07%,68.07%,0.00%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2021-11-30,104.05435180664062,142.87991333007812,52w_high,-27.17%,7.08%,15.44%,23.67%,39.20%,-6.61%
TMUS,TMUS,T-Mobile US,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-11-06,197.9876251220703,266.7991943359375,52w_high,-25.79%,2.21%,-1.18%,-4.13%,,-15.28%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2010-06-24,27.782855987548828,33.050872802734375,52w_high,-15.94%,7.80%,13.00%,30.82%,51.00%,-2.53%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-08-08,40.04615783691406,47.79022216796875,52w_high,-16.20%,-1.81%,10.87%,10.34%,17.28%,-10.76%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2011-08-19,35.7371940612793,47.79022216796875,52w_high,-25.22%,14.71%,18.82%,24.02%,31.08%,0.00%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2011-12-21,39.67970657348633,47.79022216796875,52w_high,-16.97%,8.80%,24.65%,11.78%,31.51%,-0.60%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2012-06-01,42.59737014770508,50.23046112060547,52w_high,-15.20%,9.42%,10.62%,24.13%,47.20%,0.00%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2018-12-20,127.19926452636719,153.00460815429688,52w_high,-16.87%,3.43%,15.04%,30.77%,48.96%,-6.85%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2020-02-28,162.7220001220703,194.55641174316406,52w_high,-16.36%,-5.96%,12.15%,34.47%,45.18%,-20.43%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2020-03-12,137.43836975097656,194.55641174316406,52w_high,-29.36%,13.14%,29.05%,54.44%,76.41%,-5.80%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2022-01-18,322.38995361328125,383.5446472167969,52w_high,-15.94%,-4.18%,-7.68%,-18.60%,-20.46%,-27.41%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2022-03-07,282.3458251953125,383.5446472167969,52w_high,-26.39%,12.39%,0.20%,-6.46%,-12.25%,-17.11%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2022-09-21,247.2976531982422,383.5446472167969,52w_high,-35.52%,-0.93%,-0.89%,3.23%,21.02%,-6.46%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2024-04-10,310.742919921875,369.1917724609375,52w_high,-15.83%,-5.48%,-7.74%,13.03%,-10.79%,-13.14%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2024-05-30,272.8100891113281,369.1917724609375,52w_high,-26.11%,6.23%,19.98%,28.24%,11.82%,-1.07%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D1,-15.00%,2025-03-10,325.2821960449219,386.3514404296875,52w_high,-15.81%,-16.08%,-5.10%,-24.10%,-39.31%,-42.32%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D2,-25.00%,2025-04-04,276.5432434082031,386.3514404296875,52w_high,-28.42%,7.10%,6.94%,-12.07%,-31.32%,-32.15%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D3,-35.00%,2025-08-01,250.21395874023438,386.3514404296875,52w_high,-35.24%,0.31%,-2.40%,4.47%,,-50.86%
ACN,ACN,Accenture,STOCK,STOCK_A_15_25_35_50,D4,-50.00%,2026-06-18,126.45942687988281,298.7001647949219,52w_high,-57.66%,,,,,-2.77%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2011-08-18,36.80691146850586,47.79022216796875,52w_high,-22.98%,11.75%,17.91%,21.02%,27.87%,-2.91%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2018-12-21,121.61487579345703,153.00460815429688,52w_high,-20.52%,9.44%,21.68%,35.88%,55.60%,-2.57%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2020-03-09,147.87257385253906,194.55641174316406,52w_high,-24.00%,0.01%,29.32%,45.03%,57.42%,-12.44%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2020-03-20,135.10459899902344,194.55641174316406,52w_high,-30.56%,11.37%,35.03%,58.81%,79.63%,-4.17%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2022-01-26,305.3670654296875,383.5446472167969,52w_high,-20.38%,-2.24%,-7.85%,-7.34%,-14.68%,-23.36%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2022-05-09,266.911376953125,383.5446472167969,52w_high,-30.41%,5.27%,8.14%,-5.66%,-4.96%,-13.33%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2024-04-26,295.04296875,369.1917724609375,52w_high,-20.08%,-3.34%,6.37%,18.13%,-1.15%,-8.52%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D1,-20.00%,2025-03-13,307.5968933105469,386.3514404296875,52w_high,-20.38%,-9.88%,0.83%,-24.02%,-36.51%,-39.00%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D2,-30.00%,2025-07-30,268.4678039550781,386.3514404296875,52w_high,-30.51%,-6.51%,-7.54%,-4.66%,,-54.20%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D3,-40.00%,2025-09-23,230.74513244628906,386.3514404296875,52w_high,-40.28%,5.79%,14.93%,-18.35%,,-46.71%
ACN,ACN,Accenture,STOCK,STOCK_B_20_30_40_55,D4,-55.00%,2026-06-18,126.45942687988281,298.7001647949219,52w_high,-57.66%,,,,,-2.77%
ACN,ACN,Accenture,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2011-08-19,35.7371940612793,47.79022216796875,52w_high,-25.22%,14.71%,18.82%,24.02%,31.08%,0.00%
ACN,ACN,Accenture,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2020-03-12,137.43836975097656,194.55641174316406,52w_high,-29.36%,13.14%,29.05%,54.44%,76.41%,-5.80%
ACN,ACN,Accenture,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2022-03-07,282.3458251953125,383.5446472167969,52w_high,-26.39%,12.39%,0.20%,-6.46%,-12.25%,-17.11%
ACN,ACN,Accenture,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2022-09-21,247.2976531982422,383.5446472167969,52w_high,-35.52%,-0.93%,-0.89%,3.23%,21.02%,-6.46%
ACN,ACN,Accenture,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2024-05-30,272.8100891113281,369.1917724609375,52w_high,-26.11%,6.23%,19.98%,28.24%,11.82%,-1.07%
ACN,ACN,Accenture,STOCK,STOCK_C_25_35_45_60,D1,-25.00%,2025-04-04,276.5432434082031,386.3514404296875,52w_high,-28.42%,7.10%,6.94%,-12.07%,-31.32%,-32.15%
ACN,ACN,Accenture,STOCK,STOCK_C_25_35_45_60,D2,-35.00%,2025-08-01,250.21395874023438,386.3514404296875,52w_high,-35.24%,0.31%,-2.40%,4.47%,,-50.86%
