year,ticker,annual_return,group,spy_return,alpha_vs_spy,beat_spy,qqq_return,alpha_vs_qqq,beat_qqq
2026,AMD,1.470769544266946,ACTIVE_10,0.11277168154779438,1.3579978627191516,True,0.17112659960592147,1.2996429446610245,True
2017,MRVL,0.5688650213743696,ACTIVE_10,0.21705422116658024,0.3518108002077893,True,0.32663552072159807,0.2422295006527715,True
2018,MRVL,-0.23622905477026845,ACTIVE_10,-0.04569003641488878,-0.19053901835537967,False,-0.0012624216767765928,-0.23496663309349186,False
2019,MRVL,0.657412740791943,ACTIVE_10,0.31223852302976574,0.34517421776217727,True,0.38961582925643423,0.2677969115355088,True
2020,MRVL,0.8025394087886071,ACTIVE_10,0.18331659129890632,0.6192228174897008,True,0.484061173103266,0.31847823568534106,True
2021,MRVL,0.846230104110135,ACTIVE_10,0.28728738064843706,0.5589427234616979,True,0.27419763042979617,0.5720324736803388,True
2022,MRVL,-0.5748435668619312,ACTIVE_10,-0.1817536936501497,-0.39308987321178146,False,-0.3257703119001204,-0.24907325496181076,False
2023,MRVL,0.6368156306324926,ACTIVE_10,0.2617580723704003,0.3750575582620923,True,0.5485561597139335,0.08825947091855912,True
2024,MRVL,0.8378970808519268,ACTIVE_10,0.2488646804381094,0.5890324004138174,True,0.25578255243556947,0.5821145284163574,True
2025,MRVL,-0.228195251401901,ACTIVE_10,0.17719055511914772,-0.4053858065210487,False,0.2077254825855681,-0.4359207339874691,False
2026,MRVL,1.4307208534155809,ACTIVE_10,0.11277168154779438,1.3179491718677865,True,0.17112659960592147,1.2595942538096594,True
2021,RKLB,0.2146389861507807,ACTIVE_10,0.28728738064843706,-0.07264839449765637,False,0.27419763042979617,-0.05955864427901547,False
