ticker,signal,date,close,drawdown_60,drawdown_252,above_ma50,above_ma200,ret_3d_before,ret_5d_before,vol_20,vol_60,ret_5d,ret_10d,ret_20d,ret_30d,ret_60d,max_adverse_60d
NVDA,B_趨勢回踩型,2020-12-10,12.920114517211914,-10.89%,-10.89%,False,True,-4.66%,-3.16%,21.99%,41.58%,2.84%,0.17%,5.00%,3.57%,-3.85%,-10.63%
NVDA,A_回撤反彈型,2020-12-16,13.189275741577148,-9.03%,-9.03%,False,True,1.76%,2.41%,22.57%,41.21%,-1.76%,-1.42%,-2.89%,-0.04%,0.40%,-12.45%
NVDA,B_趨勢回踩型,2020-12-28,12.848155975341797,-11.39%,-11.39%,False,True,-2.85%,-2.80%,20.08%,39.02%,3.91%,4.53%,0.14%,14.45%,-2.79%,-10.13%
NVDA,A_回撤反彈型,2021-01-04,13.06079387664795,-9.92%,-9.92%,False,True,1.32%,0.92%,20.01%,36.98%,3.87%,-0.67%,3.38%,13.67%,1.83%,-11.59%
NVDA,B_趨勢回踩型,2021-01-13,13.477363586425781,-7.05%,-7.05%,True,True,1.92%,7.27%,34.75%,40.61%,2.48%,-3.55%,12.70%,1.35%,12.43%,-14.33%
NVDA,B_趨勢回踩型,2021-01-29,12.937545776367188,-10.77%,-10.77%,False,True,-3.32%,-5.27%,42.67%,39.08%,4.63%,15.18%,6.56%,1.59%,18.46%,-10.75%
NVDA,B_趨勢回踩型,2021-02-18,14.769400596618652,-3.27%,-3.27%,True,True,-0.88%,0.44%,39.91%,34.21%,-10.26%,-16.58%,-14.18%,-6.83%,-3.92%,-21.82%
NVDA,A_回撤反彈型,2021-03-11,12.9457426071167,-15.21%,-15.21%,False,True,12.12%,5.07%,62.73%,47.04%,-2.09%,-3.53%,10.82%,17.48%,35.60%,-3.53%
NVDA,B_趨勢回踩型,2021-03-15,13.142765998840332,-13.92%,-13.92%,False,True,5.80%,13.82%,62.05%,47.16%,-0.04%,-1.84%,18.86%,16.61%,31.62%,-4.97%
NVDA,A_回撤反彈型,2021-03-31,13.29919147491455,-12.90%,-12.90%,False,True,3.96%,5.58%,53.11%,49.50%,7.26%,20.89%,14.81%,2.37%,42.61%,0.00%
NVDA,B_趨勢回踩型,2021-03-31,13.29919147491455,-12.90%,-12.90%,False,True,3.96%,5.58%,53.11%,49.50%,7.26%,20.89%,14.81%,2.37%,42.61%,0.00%
NVDA,B_趨勢回踩型,2021-04-19,15.305288314819336,-4.81%,-4.81%,True,True,0.55%,1.00%,42.52%,49.27%,0.76%,-3.42%,-7.79%,5.88%,29.19%,-11.04%
NVDA,B_趨勢回踩型,2021-05-04,14.298505783081055,-11.07%,-11.07%,True,True,-6.35%,-6.70%,43.02%,49.79%,-0.31%,-2.34%,16.91%,24.13%,37.04%,-4.78%
NVDA,B_趨勢回踩型,2021-05-19,14.014052391052246,-12.84%,-12.84%,False,True,-1.24%,2.23%,34.06%,47.85%,11.62%,20.65%,32.67%,43.73%,43.56%,0.00%
NVDA,A_回撤反彈型,2021-05-20,14.558794975280762,-9.45%,-9.45%,True,True,3.16%,6.93%,35.49%,48.23%,5.99%,20.30%,27.58%,40.23%,36.56%,0.00%
NVDA,B_趨勢回踩型,2021-07-08,19.834148406982422,-3.84%,-3.84%,True,True,-2.85%,-0.50%,29.97%,35.99%,-4.71%,-1.55%,3.69%,-0.53%,4.24%,-8.75%
NVDA,B_趨勢回踩型,2021-07-23,19.490585327148438,-5.51%,-5.51%,True,True,5.08%,7.69%,39.61%,36.17%,-0.30%,4.13%,6.43%,16.82%,13.64%,-2.65%
NVDA,B_趨勢回踩型,2021-08-10,19.867280960083008,-3.68%,-3.68%,True,True,-3.40%,0.61%,35.36%,32.73%,-2.40%,9.31%,12.07%,10.08%,33.44%,-4.49%
NVDA,B_趨勢回踩型,2021-09-13,22.079532623291016,-3.03%,-3.03%,True,True,-0.84%,-3.03%,37.14%,33.08%,-4.69%,-2.22%,-6.58%,4.58%,46.40%,-10.92%
NVDA,B_趨勢回踩型,2021-09-28,20.631290435791016,-9.39%,-9.39%,False,True,-7.93%,-2.57%,30.17%,34.79%,-1.20%,-0.14%,19.41%,48.11%,42.05%,-4.67%
NVDA,A_回撤反彈型,2021-10-08,20.76285743713379,-8.81%,-8.81%,False,True,1.86%,0.43%,37.13%,34.98%,4.95%,9.10%,42.83%,58.35%,40.62%,-0.77%
NVDA,B_趨勢回踩型,2021-10-13,20.870502471923828,-8.34%,-8.34%,False,True,0.52%,1.15%,37.20%,33.15%,5.56%,16.77%,40.69%,56.04%,30.14%,0.00%
NVDA,B_趨勢回踩型,2021-11-10,29.362634658813477,-4.37%,-4.37%,True,True,-0.98%,10.76%,51.85%,43.41%,-0.67%,10.91%,3.51%,0.63%,-16.05%,-25.50%
NVDA,B_趨勢回踩型,2021-11-26,31.399944305419922,-4.49%,-4.49%,True,True,-1.42%,-0.54%,62.35%,46.17%,-2.56%,-4.13%,-1.76%,-13.01%,-28.93%,-30.33%
NVDA,B_趨勢回踩型,2021-12-15,30.363075256347656,-8.73%,-8.73%,True,True,0.86%,-4.30%,72.53%,56.15%,-3.48%,-2.87%,-12.75%,-25.01%,-29.96%,-29.89%
NVDA,A_回撤反彈型,2021-12-21,28.98343849182129,-12.88%,-12.88%,True,True,2.42%,2.60%,69.49%,58.34%,3.18%,-5.06%,-16.94%,-17.63%,-9.00%,-26.63%
NVDA,B_趨勢回踩型,2021-12-31,29.318378448486328,-11.87%,-11.87%,True,True,-3.00%,-0.77%,64.37%,56.94%,-7.36%,-8.39%,-16.75%,-17.49%,-2.55%,-27.46%
NVDA,A_回撤反彈型,2022-01-12,27.91082763671875,-16.10%,-16.10%,False,True,2.76%,1.43%,54.54%,58.90%,-13.75%,-21.63%,-7.77%,-13.72%,-17.42%,-23.81%
NVDA,C_過度波動禁止型,2022-01-20,24.07394790649414,-27.63%,-27.63%,False,True,-10.36%,-13.75%,43.75%,61.24%,-9.13%,-0.84%,1.48%,-5.01%,-9.79%,-11.96%
NVDA,A_回撤反彈型,2022-02-02,25.162511825561523,-24.36%,-24.36%,False,True,10.52%,10.85%,55.38%,58.15%,5.80%,5.03%,-6.04%,-1.87%,-26.51%,-27.03%
NVDA,C_過度波動禁止型,2022-02-04,24.242414474487305,-27.13%,-27.13%,False,True,-1.29%,6.48%,54.33%,58.60%,-1.52%,-2.78%,-12.19%,9.95%,-19.38%,-24.26%
NVDA,C_過度波動禁止型,2022-02-22,23.316341400146484,-29.91%,-29.91%,False,True,-11.77%,-3.61%,73.46%,62.74%,0.37%,-8.00%,13.42%,10.88%,-27.57%,-30.83%
NVDA,A_回撤反彈型,2022-02-28,24.308204650878906,-24.80%,-26.93%,False,True,8.92%,3.14%,73.61%,62.71%,-12.42%,-12.51%,15.74%,-10.11%,-33.74%,-33.66%
NVDA,C_過度波動禁止型,2022-03-09,22.9454345703125,-25.62%,-31.03%,False,False,0.34%,-4.98%,77.60%,63.39%,6.44%,11.38%,6.05%,-12.30%,-18.66%,-29.81%
NVDA,A_回撤反彈型,2022-03-16,24.423017501831055,-20.83%,-26.58%,False,True,10.84%,6.44%,71.75%,62.67%,4.65%,13.04%,-9.36%,-19.24%,-30.69%,-34.05%
NVDA,B_趨勢回踩型,2022-03-18,26.374183654785156,-14.50%,-20.72%,True,True,15.15%,19.70%,70.60%,63.49%,4.68%,0.98%,-17.65%,-26.16%,-40.12%,-40.84%
NVDA,B_趨勢回踩型,2022-04-04,27.278486251831055,-4.52%,-18.00%,True,True,-1.19%,-3.04%,65.88%,65.56%,-19.89%,-18.87%,-28.36%,-33.56%,-44.58%,-43.18%
NVDA,C_過度波動禁止型,2022-04-14,21.194660186767578,-25.82%,-36.29%,False,False,-3.01%,-12.19%,65.24%,67.89%,-8.20%,-12.75%,-16.71%,-11.51%,-28.65%,-31.67%
NVDA,C_過度波動禁止型,2022-05-02,19.474803924560547,-31.84%,-41.46%,False,False,6.07%,-1.85%,66.55%,69.92%,-13.22%,-11.62%,-4.41%,-18.91%,-7.91%,-25.63%
NVDA,C_過度波動禁止型,2022-05-17,18.122840881347656,-36.57%,-45.52%,False,False,12.38%,3.31%,84.19%,71.70%,-11.13%,0.79%,-9.06%,-16.59%,2.95%,-20.09%
NVDA,C_過度波動禁止型,2022-06-02,19.533628463745117,-31.63%,-41.28%,False,False,4.15%,15.42%,83.38%,73.69%,-7.86%,-20.35%,-25.86%,-17.80%,-19.33%,-25.86%
NVDA,C_過度波動禁止型,2022-06-17,15.836033821105957,-44.57%,-52.40%,False,False,0.28%,-6.45%,67.52%,71.41%,6.23%,-5.77%,7.00%,16.66%,-17.31%,-17.29%
NVDA,C_過度波動禁止型,2022-07-06,15.088112831115723,-34.54%,-54.65%,False,False,-0.19%,-5.33%,59.58%,69.37%,0.22%,17.69%,24.87%,21.18%,-19.21%,-19.16%
NVDA,C_過度波動禁止型,2022-09-01,13.898414611816406,-27.47%,-58.22%,False,False,-11.80%,-22.20%,63.78%,59.77%,3.26%,-5.27%,-12.88%,-19.42%,13.59%,-19.42%
NVDA,C_過度波動禁止型,2022-09-19,13.348917007446289,-30.34%,-59.87%,False,False,1.93%,-7.74%,61.37%,57.71%,-8.62%,-6.50%,-11.16%,0.86%,35.08%,-16.10%
NVDA,C_過度波動禁止型,2022-10-04,13.13444995880127,-31.46%,-60.52%,False,False,7.75%,6.07%,53.20%,56.08%,-12.01%,-9.11%,2.86%,26.57%,10.93%,-14.73%
NVDA,C_過度波動禁止型,2022-10-19,12.021207809448242,-37.26%,-63.86%,False,False,7.34%,4.79%,58.62%,58.29%,7.01%,9.69%,32.02%,42.22%,46.93%,0.00%
NVDA,C_過度波動禁止型,2022-11-03,13.387818336486816,-29.46%,-59.76%,True,False,-0.56%,1.86%,57.79%,55.53%,17.35%,16.81%,25.78%,23.50%,56.09%,0.00%
NVDA,B_趨勢回踩型,2023-01-13,16.861536026000977,-6.49%,-40.98%,True,True,6.22%,13.73%,56.19%,59.06%,13.57%,13.39%,28.93%,37.38%,56.81%,-0.79%
NVDA,B_趨勢回踩型,2023-01-31,19.493688583374023,-4.07%,-31.77%,True,True,-1.34%,1.41%,55.41%,62.53%,13.49%,17.58%,16.18%,24.03%,39.38%,0.00%
NVDA,B_趨勢回踩型,2023-02-16,21.953224182128906,-4.22%,-23.16%,True,True,0.98%,-1.50%,61.04%,57.43%,5.84%,8.58%,16.94%,26.27%,31.61%,-6.12%
NVDA,B_趨勢回踩型,2023-03-09,23.38801383972168,-3.08%,-18.14%,True,True,-0.48%,0.54%,66.71%,60.90%,8.98%,16.02%,15.37%,15.72%,67.14%,-2.01%
NVDA,B_趨勢回踩型,2023-04-05,26.825960159301758,-3.88%,-3.88%,True,True,-3.23%,-0.38%,34.82%,53.86%,-1.56%,0.83%,2.53%,17.85%,57.80%,-2.38%
NVDA,B_趨勢回踩型,2023-04-21,27.0634708404541,-3.03%,-3.03%,True,True,-1.98%,1.35%,26.02%,50.05%,2.32%,5.76%,15.28%,44.44%,73.61%,-3.24%
NVDA,B_趨勢回踩型,2023-05-23,30.625165939331055,-3.13%,-3.13%,True,True,-3.13%,5.05%,35.81%,34.05%,23.29%,22.13%,40.22%,38.51%,41.11%,-0.49%
NVDA,B_趨勢回踩型,2023-06-08,38.43512725830078,-3.98%,-3.98%,True,True,-1.68%,-3.16%,95.23%,60.42%,10.76%,9.61%,9.53%,15.85%,26.07%,0.00%
NVDA,B_趨勢回踩型,2023-06-26,40.55299377441406,-7.25%,-7.25%,True,True,-5.61%,-4.83%,46.25%,61.51%,4.38%,4.36%,12.42%,9.92%,3.96%,0.00%
NVDA,B_趨勢回踩型,2023-07-20,45.43149185180664,-4.16%,-4.16%,True,True,-2.03%,-0.99%,36.71%,62.33%,0.83%,-2.21%,-4.78%,8.42%,-0.12%,-10.25%
NVDA,B_趨勢回踩型,2023-08-04,44.5931282043457,-5.92%,-5.92%,True,True,-3.93%,-4.43%,36.15%,61.80%,-8.56%,-3.09%,8.57%,-1.59%,-7.87%,-9.74%
NVDA,A_回撤反彈型,2023-08-16,43.40145492553711,-8.44%,-8.44%,True,True,6.44%,2.19%,43.50%,63.95%,8.35%,13.29%,4.83%,-0.90%,7.97%,-7.26%
NVDA,B_趨勢回踩型,2023-08-22,45.5792121887207,-3.84%,-3.84%,True,True,5.36%,3.93%,51.57%,44.17%,6.82%,3.06%,-7.50%,-3.55%,7.06%,-11.69%
NVDA,B_趨勢回踩型,2023-09-07,46.15489196777344,-6.30%,-6.30%,True,True,-4.67%,-6.13%,50.56%,42.03%,-1.43%,-11.30%,-3.36%,-8.95%,1.13%,-12.79%
NVDA,B_趨勢回踩型,2023-09-25,42.14338302612305,-14.45%,-14.45%,False,True,-0.04%,-3.97%,31.45%,40.29%,6.06%,7.23%,1.78%,8.36%,17.49%,-4.49%
NVDA,A_回撤反彈型,2023-09-27,42.388912200927734,-13.95%,-13.95%,False,True,2.06%,0.54%,25.91%,39.73%,3.70%,10.21%,-1.62%,9.67%,15.37%,-5.04%
NVDA,B_趨勢回踩型,2023-10-10,45.71271896362305,-7.20%,-7.20%,True,True,2.48%,5.24%,30.79%,39.12%,-4.06%,-4.66%,0.34%,9.05%,7.21%,-11.95%
NVDA,A_回撤反彈型,2023-11-01,42.246192932128906,-14.24%,-14.24%,False,True,4.51%,1.31%,42.06%,42.24%,10.04%,15.51%,10.50%,14.25%,48.33%,0.00%
NVDA,B_趨勢回踩型,2023-11-01,42.246192932128906,-14.24%,-14.24%,False,True,4.51%,1.31%,42.06%,42.24%,10.04%,15.51%,10.50%,14.25%,48.33%,0.00%
NVDA,B_趨勢回踩型,2023-11-22,48.625282287597656,-3.36%,-3.36%,True,True,-1.18%,-0.35%,30.97%,33.93%,-3.99%,-4.34%,0.57%,7.27%,38.51%,-6.59%
NVDA,B_趨勢回踩型,2023-12-08,47.42171096801758,-5.75%,-5.75%,True,True,2.02%,1.59%,30.65%,35.12%,2.91%,2.79%,11.86%,29.17%,95.08%,-1.85%
NVDA,B_趨勢回踩型,2024-01-02,48.0825309753418,-4.44%,-4.44%,True,True,-2.53%,-1.36%,29.43%,33.63%,10.32%,16.37%,27.73%,53.42%,87.59%,-1.24%
NVDA,B_趨勢回踩型,2024-02-20,69.32876586914062,-6.02%,-6.02%,True,True,-6.02%,-3.87%,38.10%,34.37%,13.32%,23.78%,28.73%,28.10%,36.26%,-2.85%
NVDA,B_趨勢回踩型,2024-03-08,87.37678527832031,-5.55%,-5.55%,True,True,1.82%,6.38%,71.31%,48.31%,0.35%,7.72%,-0.45%,-9.15%,33.03%,-12.94%
NVDA,B_趨勢回踩型,2024-03-27,90.09410858154297,-5.00%,-5.00%,True,True,-4.28%,-0.13%,48.28%,51.42%,-4.81%,0.41%,-8.44%,-1.67%,30.88%,-15.57%
NVDA,B_趨勢回踩型,2024-04-12,88.03366088867188,-7.17%,-7.17%,True,True,3.32%,0.20%,32.50%,51.62%,-13.59%,-0.51%,1.92%,20.73%,53.00%,-13.59%
NVDA,B_趨勢回踩型,2024-04-29,87.60540771484375,-7.63%,-7.63%,True,True,10.14%,10.36%,60.05%,59.03%,4.99%,3.01%,29.79%,37.79%,27.95%,-5.37%
NVDA,A_回撤反彈型,2024-04-30,86.25274658203125,-9.05%,-9.05%,True,True,4.56%,4.83%,60.19%,58.48%,4.81%,5.73%,32.90%,44.92%,30.86%,-3.89%
NVDA,B_趨勢回踩型,2024-05-14,91.19818115234375,-3.84%,-3.84%,True,True,2.94%,0.89%,60.24%,58.86%,4.41%,25.69%,37.06%,35.73%,14.67%,0.00%
NVDA,B_趨勢回踩型,2024-05-30,110.30909729003906,-3.77%,-3.77%,True,True,3.79%,16.38%,49.35%,53.05%,9.50%,17.30%,11.81%,16.24%,14.45%,-10.48%
NVDA,B_趨勢回踩型,2024-06-20,130.56480407714844,-3.54%,-3.54%,True,True,-0.83%,4.46%,53.01%,51.38%,-5.19%,-3.78%,-9.83%,-17.98%,-10.70%,-24.37%
NVDA,B_趨勢回踩型,2024-07-08,127.9890365600586,-5.44%,-5.44%,True,True,4.51%,3.77%,49.79%,54.77%,0.19%,-3.63%,-21.65%,1.40%,-8.73%,-22.85%
NVDA,B_趨勢回踩型,2024-07-23,122.38826751708984,-9.58%,-9.58%,True,True,1.24%,-2.98%,52.63%,51.73%,-15.38%,-14.96%,3.80%,-13.36%,10.72%,-19.32%
NVDA,A_回撤反彈型,2024-07-31,116.82743835449219,-13.69%,-13.69%,False,True,3.50%,2.42%,74.92%,59.41%,-15.48%,0.91%,7.34%,1.82%,20.00%,-15.48%
NVDA,C_過度波動禁止型,2024-08-05,100.28471374511719,-25.91%,-25.91%,False,True,-14.16%,-9.98%,78.06%,62.36%,8.53%,29.42%,7.52%,15.08%,40.63%,-1.53%
NVDA,B_趨勢回踩型,2024-08-13,115.94889831542969,-14.34%,-14.34%,False,True,10.64%,11.41%,86.94%,66.04%,9.57%,10.47%,0.66%,6.35%,25.39%,-11.46%
NVDA,A_回撤反彈型,2024-08-15,122.6578369140625,-9.38%,-9.38%,True,True,12.69%,17.04%,84.56%,66.17%,0.72%,-4.29%,-3.05%,-1.18%,20.17%,-16.30%
NVDA,B_趨勢回踩型,2024-08-28,125.40331268310547,-7.35%,-7.35%,True,True,-2.91%,-2.25%,64.46%,62.96%,-14.65%,-5.14%,-1.24%,7.33%,16.78%,-18.14%
NVDA,A_回撤反彈型,2024-09-10,107.92211151123047,-20.27%,-20.27%,False,True,0.83%,0.09%,63.41%,66.71%,6.94%,11.82%,22.94%,32.84%,34.28%,0.00%
NVDA,B_趨勢回踩型,2024-09-13,118.9141845703125,-11.71%,-12.15%,True,True,10.19%,15.83%,64.25%,68.48%,-2.60%,1.93%,13.18%,18.84%,16.56%,-4.81%
NVDA,A_回撤反彈型,2024-09-25,123.31730651855469,-8.44%,-8.89%,True,True,6.47%,8.94%,62.08%,66.28%,-3.77%,7.40%,12.99%,17.89%,5.81%,-5.27%
NVDA,B_趨勢回踩型,2024-09-30,121.25054931640625,-9.98%,-10.42%,True,True,-1.68%,4.46%,57.31%,65.59%,5.17%,13.69%,15.71%,19.61%,15.47%,-3.66%
NVDA,B_趨勢回踩型,2024-10-15,131.3946990966797,-4.69%,-4.69%,True,True,-2.38%,-0.97%,39.88%,63.83%,9.11%,7.33%,12.68%,4.04%,1.25%,-2.04%
NVDA,B_趨勢回踩型,2024-10-30,139.12261962890625,-3.04%,-3.04%,True,True,-1.55%,-0.16%,35.02%,51.06%,4.50%,4.97%,-2.87%,-1.43%,-11.22%,-15.01%
NVDA,B_趨勢回踩型,2024-11-15,141.75848388671875,-4.63%,-4.63%,True,True,-4.26%,-3.83%,37.22%,47.00%,-0.02%,-2.36%,-7.02%,-5.41%,-2.20%,-17.83%
NVDA,B_趨勢回踩型,2024-12-03,140.04116821289062,-5.79%,-5.79%,True,True,3.64%,3.12%,38.44%,39.77%,-3.69%,-7.03%,-1.38%,-1.81%,-17.30%,-18.67%
NVDA,B_趨勢回踩型,2024-12-18,128.71774291992188,-13.41%,-13.41%,False,True,-3.98%,-7.47%,32.59%,36.99%,8.55%,12.07%,9.25%,-7.96%,-8.83%,-17.01%
NVDA,A_回撤反彈型,2024-12-20,134.49911499023438,-9.52%,-9.52%,False,True,3.31%,0.34%,35.58%,37.33%,2.07%,4.04%,9.29%,-4.47%,-12.61%,-20.58%
NVDA,B_趨勢回踩型,2025-01-07,139.93099975585938,-6.22%,-6.22%,True,True,1.32%,1.93%,44.68%,39.84%,-2.78%,5.05%,-8.18%,-4.07%,-32.70%,-27.35%
NVDA,B_趨勢回踩型,2025-01-24,142.4073028564453,-4.56%,-4.56%,True,True,1.27%,6.78%,46.43%,40.32%,-15.81%,-8.96%,-8.65%,-24.99%,-30.66%,-33.87%
NVDA,A_回撤反彈型,2025-02-05,124.64383697509766,-16.46%,-16.46%,False,True,3.96%,0.91%,84.44%,57.03%,5.05%,12.24%,-11.42%,-5.04%,-8.27%,-24.44%
NVDA,B_趨勢回踩型,2025-02-10,133.3708038330078,-10.61%,-10.61%,False,True,7.00%,14.50%,83.03%,57.48%,4.36%,-5.20%,-18.57%,-9.63%,-12.35%,-29.39%
NVDA,B_趨勢回踩型,2025-02-26,131.084228515625,-12.15%,-12.15%,False,True,-2.34%,-5.71%,45.19%,57.31%,-10.65%,-11.83%,-13.34%,-12.90%,1.19%,-28.15%
NVDA,C_過度波動禁止型,2025-03-06,110.40511322021484,-26.01%,-26.01%,False,False,-3.06%,-7.97%,60.93%,63.41%,4.54%,7.21%,-7.92%,-8.20%,24.26%,-14.70%
NVDA,C_過度波動禁止型,2025-03-27,111.27406311035156,-25.42%,-25.42%,False,False,-8.22%,-5.99%,62.51%,66.80%,-8.64%,-3.46%,-0.38%,4.68%,32.74%,-15.36%
NVDA,C_過度波動禁止型,2025-04-16,104.3437728881836,-29.02%,-30.07%,False,False,-5.81%,-8.61%,91.06%,79.82%,1.86%,6.81%,29.04%,29.32%,63.38%,-7.25%
NVDA,B_趨勢回踩型,2025-05-13,129.74815368652344,-7.26%,-13.04%,True,True,10.70%,14.44%,51.85%,70.53%,3.42%,3.76%,9.94%,19.32%,40.62%,0.00%
NVDA,B_趨勢回踩型,2025-07-22,166.80783081054688,-3.45%,-3.45%,True,True,-3.45%,-2.15%,29.36%,31.37%,5.08%,6.72%,5.15%,2.15%,7.67%,-0.01%
NVDA,B_趨勢回踩型,2025-08-19,175.40638732910156,-4.11%,-4.11%,True,True,-3.51%,-4.11%,26.38%,27.42%,3.49%,-2.86%,-3.04%,6.61%,10.35%,-4.91%
NVDA,B_趨勢回踩型,2025-09-04,171.43167114257812,-6.28%,-6.28%,False,True,-1.45%,-5.47%,22.14%,26.08%,3.22%,2.67%,10.04%,5.92%,3.12%,-2.70%
NVDA,B_趨勢回踩型,2025-09-19,176.4449462890625,-3.54%,-3.54%,True,True,1.02%,-0.65%,29.97%,26.88%,0.86%,6.20%,3.71%,14.61%,-0.21%,-0.93%
NVDA,B_趨勢回踩型,2025-10-10,182.92669677734375,-4.89%,-4.89%,True,True,-1.02%,-2.38%,34.78%,29.07%,0.03%,1.69%,2.72%,-2.34%,3.25%,-6.67%
NVDA,B_趨勢回踩型,2025-11-04,198.43690490722656,-4.03%,-4.03%,True,True,-2.07%,-1.16%,41.74%,32.90%,-2.78%,-8.72%,-9.61%,-13.96%,-6.58%,-13.96%
NVDA,B_趨勢回踩型,2025-11-19,186.28240966796875,-9.91%,-9.91%,True,True,-1.92%,-3.76%,46.87%,37.48%,-3.36%,-1.68%,-6.63%,0.86%,0.79%,-8.35%
NVDA,A_回撤反彈型,2025-12-01,179.69081115722656,-13.10%,-13.10%,False,True,1.18%,0.58%,42.81%,37.79%,3.13%,-2.01%,4.24%,1.80%,-1.51%,-4.99%
NVDA,B_趨勢回踩型,2025-12-05,182.1877899169922,-11.89%,-11.89%,False,True,0.53%,3.06%,38.85%,37.23%,-4.05%,-0.78%,2.65%,0.50%,0.51%,-6.29%
NVDA,A_回撤反彈型,2025-12-19,180.76951599121094,-12.58%,-12.58%,False,True,1.84%,3.41%,32.07%,37.53%,3.99%,3.45%,1.29%,-3.76%,-1.34%,-5.03%
NVDA,B_趨勢回踩型,2025-12-22,183.4662322998047,-11.27%,-11.27%,False,True,7.46%,4.20%,32.24%,37.64%,2.10%,2.95%,0.63%,-6.43%,-5.98%,-6.43%
NVDA,A_回撤反彈型,2026-01-07,188.87962341308594,-8.66%,-8.66%,True,True,0.14%,0.84%,29.43%,35.86%,-3.16%,-2.26%,-9.11%,0.38%,-6.06%,-12.65%
NVDA,B_趨勢回踩型,2026-01-08,184.81459045410156,-10.62%,-10.62%,False,True,-1.64%,-0.78%,30.49%,35.68%,1.09%,1.42%,0.20%,3.52%,-3.75%,-10.73%
NVDA,A_回撤反彈型,2026-01-23,187.44137573242188,-9.35%,-9.35%,True,True,5.39%,0.33%,25.38%,35.79%,1.84%,-1.20%,2.07%,-2.67%,6.51%,-11.98%
NVDA,B_趨勢回踩型,2026-01-26,186.2428436279297,-9.93%,-9.93%,True,True,1.72%,0.13%,25.46%,34.26%,-0.46%,1.91%,3.42%,-0.91%,8.60%,-11.42%
NVDA,B_趨勢回踩型,2026-02-13,182.58731079101562,-5.04%,-11.70%,False,True,-3.04%,-1.40%,43.51%,34.28%,4.78%,-0.18%,0.23%,-9.64%,20.78%,-9.64%
NVDA,B_趨勢回踩型,2026-03-03,179.83065795898438,-7.93%,-13.03%,False,True,-2.62%,-6.64%,46.69%,35.42%,2.62%,1.05%,-3.13%,10.46%,19.00%,-8.26%
NVDA,B_趨勢回踩型,2026-03-18,180.1899871826172,-7.75%,-12.86%,False,True,0.08%,-3.03%,34.80%,34.75%,-0.95%,-2.58%,9.95%,10.63%,13.87%,-8.44%
NVDA,B_趨勢回踩型,2026-04-08,181.8680419921875,-6.89%,-12.05%,False,True,2.64%,4.40%,34.50%,37.33%,9.22%,11.21%,14.14%,22.73%,,0.00%
NVDA,B_趨勢回踩型,2026-04-29,209.00640869140625,-3.40%,-3.40%,True,True,0.47%,3.33%,28.51%,38.33%,-0.68%,7.92%,2.39%,-1.98%,,-7.88%
NVDA,B_趨勢回踩型,2026-05-15,225.05770874023438,-4.42%,-4.42%,True,True,2.06%,4.70%,44.44%,38.57%,-4.43%,-0.43%,-5.60%,-11.09%,,-14.45%
NVDA,B_趨勢回踩型,2026-06-02,222.56060791015625,-5.48%,-5.48%,True,True,4.00%,3.70%,42.40%,37.29%,-6.46%,-6.81%,-11.22%,,,-13.49%
NVDA,A_回撤反彈型,2026-06-03,214.5,-8.90%,-8.90%,True,True,1.71%,1.01%,44.68%,37.87%,-6.56%,-4.59%,-9.17%,,,-10.24%
NVDA,B_趨勢回踩型,2026-06-17,204.64999389648438,-13.09%,-13.09%,False,True,-0.26%,2.11%,44.15%,41.06%,-4.35%,-4.80%,,,,-5.92%
NVDA,A_回撤反彈型,2026-06-22,208.64999389648438,-11.39%,-11.39%,False,True,0.60%,1.69%,45.06%,41.35%,-6.56%,,,,,-7.73%
TSM,B_趨勢回踩型,2015-11-06,17.4860782623291,-3.10%,-7.34%,True,True,0.22%,3.92%,23.36%,26.73%,-4.08%,0.04%,1.84%,0.57%,1.80%,-10.25%
TSM,B_趨勢回踩型,2015-11-23,17.29450798034668,-4.16%,-8.35%,True,True,0.22%,0.98%,24.67%,24.78%,3.15%,2.26%,2.17%,-6.51%,6.16%,-9.26%
TSM,B_趨勢回踩型,2015-12-09,17.417110443115234,-3.48%,-7.70%,True,True,-2.49%,-1.98%,18.77%,23.67%,1.89%,1.54%,-8.45%,-4.14%,8.45%,-9.90%
TSM,B_趨勢回踩型,2015-12-31,17.432437896728516,-3.40%,-7.62%,True,True,-1.13%,-1.43%,17.58%,21.01%,-8.53%,-7.25%,-1.27%,2.59%,16.31%,-9.98%
TSM,B_趨勢回踩型,2016-01-29,17.125934600830078,-5.10%,-9.25%,True,True,3.52%,1.92%,38.55%,28.23%,1.79%,-0.49%,5.37%,12.84%,11.90%,-1.57%
TSM,B_趨勢回踩型,2016-04-05,19.547321319580078,-3.59%,-3.59%,True,True,-2.63%,-1.77%,20.59%,28.40%,0.24%,-1.37%,-8.58%,-10.04%,4.93%,-10.54%
TSM,B_趨勢回踩型,2016-04-20,19.24847984313965,-5.06%,-5.06%,True,True,-1.34%,-4.01%,20.02%,23.64%,0.52%,-6.77%,-6.37%,0.24%,11.56%,-9.16%
TSM,B_趨勢回踩型,2016-05-05,18.007139205932617,-11.19%,-11.19%,False,True,-0.80%,-2.73%,24.51%,24.45%,-2.17%,-1.06%,8.64%,10.00%,26.36%,-2.89%
