ticker,industry,pattern,signal_date,rule,cost,slippage,entry_date,entry_price,exit_date,exit_price,hold_days,exit_reason,gross_return,net_return
MU,政策/AI觀察,弱量續攻,2025-03-17,base_60d,0.20%,0.20%,2025-03-18,101.71189411407408,2025-03-19,101.66825866699219,1,volume_weak,-0.04%,-0.24%
MU,政策/AI觀察,弱量續攻,2025-03-17,risk_30d,0.20%,0.20%,2025-03-18,101.71189411407408,2025-03-26,91.7763671875,6,risk_stop,-9.77%,-9.97%
MU,政策/AI觀察,弱量續攻,2025-03-17,trend_60d,0.20%,0.20%,2025-03-18,101.71189411407408,2025-03-21,94.35643768310547,3,close_below_ma25,-7.23%,-7.43%
MU,政策/AI觀察,弱量續攻,2025-03-18,base_60d,0.20%,0.20%,2025-03-19,100.63388635198137,2025-03-20,102.60464477539062,1,volume_weak,1.96%,1.76%
MU,政策/AI觀察,弱量續攻,2025-03-18,risk_30d,0.20%,0.20%,2025-03-19,100.63388635198137,2025-03-26,91.7763671875,5,risk_stop,-8.80%,-9.00%
MU,政策/AI觀察,弱量續攻,2025-03-18,trend_60d,0.20%,0.20%,2025-03-19,100.63388635198137,2025-03-21,94.35643768310547,2,close_below_ma25,-6.24%,-6.44%
MU,政策/AI觀察,弱量續攻,2025-03-19,base_60d,0.20%,0.20%,2025-03-20,101.39247732201177,2025-03-21,94.35643768310547,1,close_below_ma25,-6.94%,-7.14%
MU,政策/AI觀察,弱量續攻,2025-03-19,risk_30d,0.20%,0.20%,2025-03-20,101.39247732201177,2025-03-26,91.7763671875,4,risk_stop,-9.48%,-9.68%
MU,政策/AI觀察,弱量續攻,2025-03-19,trend_60d,0.20%,0.20%,2025-03-20,101.39247732201177,2025-03-21,94.35643768310547,1,close_below_ma25,-6.94%,-7.14%
MU,政策/AI觀察,弱量續攻,2025-03-20,base_60d,0.20%,0.20%,2025-03-21,98.01872230427847,2025-03-25,93.8185043334961,2,close_below_ma25,-4.29%,-4.49%
MU,政策/AI觀察,弱量續攻,2025-03-20,risk_30d,0.20%,0.20%,2025-03-21,98.01872230427847,2025-03-28,88.10054016113281,5,risk_stop,-10.12%,-10.32%
MU,政策/AI觀察,弱量續攻,2025-03-20,trend_60d,0.20%,0.20%,2025-03-21,98.01872230427847,2025-03-25,93.8185043334961,2,close_below_ma25,-4.29%,-4.49%
MU,政策/AI觀察,波段,2025-03-21,base_60d,0.20%,0.20%,2025-03-24,95.92259179242689,2025-03-25,93.8185043334961,1,close_below_ma25,-2.19%,-2.39%
MU,政策/AI觀察,波段,2025-03-21,risk_30d,0.20%,0.20%,2025-03-24,95.92259179242689,2025-03-28,88.10054016113281,4,risk_stop,-8.15%,-8.35%
MU,政策/AI觀察,波段,2025-03-21,trend_60d,0.20%,0.20%,2025-03-24,95.92259179242689,2025-03-25,93.8185043334961,1,close_below_ma25,-2.19%,-2.39%
MU,政策/AI觀察,波段,2025-03-24,base_60d,0.20%,0.20%,2025-03-25,96.00244928519878,2025-03-26,91.7763671875,1,close_below_ma25,-4.40%,-4.60%
MU,政策/AI觀察,波段,2025-03-24,risk_30d,0.20%,0.20%,2025-03-25,96.00244928519878,2025-03-28,88.10054016113281,3,risk_stop,-8.23%,-8.43%
MU,政策/AI觀察,波段,2025-03-24,trend_60d,0.20%,0.20%,2025-03-25,96.00244928519878,2025-03-26,91.7763671875,1,close_below_ma25,-4.40%,-4.60%
MU,政策/AI觀察,波段,2025-03-25,base_60d,0.20%,0.20%,2025-03-26,95.82277841837752,2025-03-27,90.81009674072266,1,close_below_ma25,-5.23%,-5.43%
MU,政策/AI觀察,波段,2025-03-25,risk_30d,0.20%,0.20%,2025-03-26,95.82277841837752,2025-03-28,88.10054016113281,2,risk_stop,-8.06%,-8.26%
MU,政策/AI觀察,波段,2025-03-25,trend_60d,0.20%,0.20%,2025-03-26,95.82277841837752,2025-03-27,90.81009674072266,1,close_below_ma25,-5.23%,-5.43%
MU,政策/AI觀察,弱量續攻,2025-05-12,base_60d,0.20%,0.20%,2025-05-13,92.49942607857481,2025-05-14,95.0777587890625,1,volume_weak,2.79%,2.59%
MU,政策/AI觀察,弱量續攻,2025-05-12,risk_30d,0.20%,0.20%,2025-05-13,92.49942607857481,2025-06-06,108.28411102294922,17,target_reached,17.06%,16.86%
MU,政策/AI觀察,弱量續攻,2025-05-12,trend_60d,0.20%,0.20%,2025-05-13,92.49942607857481,2025-07-14,118.41993713378906,41,close_below_ma25,28.02%,27.82%
MU,政策/AI觀察,弱量續攻,2025-05-13,base_60d,0.20%,0.20%,2025-05-14,96.24738216362215,2025-05-15,95.20742797851562,1,volume_weak,-1.08%,-1.28%
